S.NO	ID	PGPT_ID	BACTERIA	PATH_COUNT	Lv1	Lv2	Lv3	Lv4	Lv5
92	PGPT0000410	PGPT0000410-nosD-K07218	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
93	PGPT0000415	PGPT0000415-nosF-K19340	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
94	PGPT0000420	PGPT0000420-nosL-K19342	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
95	PGPT0000425	PGPT0000425-nosR-K19339	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
96	PGPT0000430	PGPT0000430-nosX|apbE|yojL|fmnB-K03734	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION# PGPT
97	PGPT0000435	PGPT0000435-nosY-K19341	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
98	PGPT0000440	PGPT0000440-nosZ-K00376	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
99	PGPT0001070	PGPT0001070-nnrS-K07234	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION# PGPT
100	PGPT0000445	PGPT0000445-nirA-K00366	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
101	PGPT0000450	PGPT0000450-nirB-K00362	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
102	PGPT0000455	PGPT0000455-nirD-K00363	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
103	PGPT0000460	PGPT0000460-nirK-K00368	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION# PGPT
104	PGPT0000465	PGPT0000465-nirS-K15864	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION# PGPT
105	PGPT0000470	PGPT0000470-nirI-K19343	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
106	PGPT0000471	PGPT0000471-nirV-NA	Sinorhizobium meliloti 1021	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
107	PGPT0000475	PGPT0000475-nrfA-K03385	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
108	PGPT0000480	PGPT0000480-nrfH-K15876	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
109	PGPT0000481	PGPT0000481-nrfB-K04013	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
110	PGPT0000482	PGPT0000482-nrfC-K04014	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
111	PGPT0000483	PGPT0000483-nrfD-K04015	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
112	PGPT0000484	PGPT0000484-nrfE-K04016	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
113	PGPT0000486	PGPT0000486-nrfF-K04017	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
114	PGPT0000487	PGPT0000487-nrfG-K04018	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
115	PGPT0000500	PGPT0000500-narH|narY|nxrB-K00371	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION# PGPT
116	PGPT0000505	PGPT0000505-narI|narV-K00374	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION# PGPT
117	PGPT0000510	PGPT0000510-narJ|narW-K00373	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE_REDUCTION
118	PGPT0000525	PGPT0000525-nreB-K07683	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE|NITRITE_SENSING
119	PGPT0000530	PGPT0000530-nreC-K07696	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE|NITRITE_SENSING
120	PGPT0000535	PGPT0000535-nreA-K10851	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE|NITRITE_SENSING
121	PGPT0000540	PGPT0000540-regA|regR|actR-K15012	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE|NITRITE_SENSING# PGPT
122	PGPT0000545	PGPT0000545-regB|regS|actS-K15011	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE|NITRITE_SENSING# PGPT
123	PGPT0000550	PGPT0000550-narL-K07684	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE|NITRITE_SENSING# PGPT
124	PGPT0000555	PGPT0000555-narP-K07685	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE|NITRITE_SENSING# PGPT
125	PGPT0000560	PGPT0000560-narQ-K07674	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE|NITRITE_SENSING# PGPT
126	PGPT0000515	PGPT0000515-fnr-K01420	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRATE|NITRITE_SENSING# PGPT
127	PGPT0000565	PGPT0000565-nirC-K02598	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRTATE|NITRITE_TRANSPORT
128	PGPT0000570	PGPT0000570-nrtD|cynD-K15579	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRTATE|NITRITE_TRANSPORT
129	PGPT0000575	PGPT0000575-nasD|nrtC-K15578	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRTATE|NITRITE_TRANSPORT
130	PGPT0000580	PGPT0000580-nasE|nrtB|cynB-K15577	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRTATE|NITRITE_TRANSPORT
131	PGPT0000585	PGPT0000585-nasF|nrtA|cynA-K15576	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRTATE|NITRITE_TRANSPORT
132	PGPT0000590	PGPT0000590-yfdC-K21990	Kosakonia radicincitans DSM 16656 [PHYL|PSYMB|PSYMB],Enterobacter sp. 638	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRTATE|NITRITE_TRANSPORT# PGPT
133	PGPT0000595	PGPT0000595-narT-K10850	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-DENITRIFICATION|NITRATE_USAGE	DENITRIFICATION-NITRTATE|NITRITE_TRANSPORT
134	PGPT0000600	PGPT0000600-eutA-K04019	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION# PGPT
135	PGPT0000605	PGPT0000605-eutB-K03735	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION# PGPT
136	PGPT0000610	PGPT0000610-eutC-K03736	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION# PGPT
137	PGPT0001375	PGPT0001375-eutD-K04020	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION# PGPT
138	PGPT0001376	PGPT0001376-eutE-K04021	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
139	PGPT0000611	PGPT0000611-eutG-K04022	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
140	PGPT0000613	PGPT0000613-eutJ-K04024	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
141	PGPT0000614	PGPT0000614-eutK|yffI-K04025	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
142	PGPT0000616	PGPT0000616-eutL-K04026	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
143	PGPT0000617	PGPT0000617-eutM|cchA-K04027	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
144	PGPT0000618	PGPT0000618-eutN|eutN-K04028	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
145	PGPT0000619	PGPT0000619-eutP-K04029	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
146	PGPT0000621	PGPT0000621-eutQ-K04030	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
147	PGPT0000622	PGPT0000622-eutS|ypfE-K04031	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
148	PGPT0009320	PGPT0009320-eutT-K04032	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION# PGPT
149	PGPT0000623	PGPT0000623-eutR|yfeG-K04033	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
150	PGPT0014245	PGPT0014245-pip|pipA-K01259	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION# PGPT
151	PGPT0000602	PGPT0000602-aapA-NA	Pseudomonas sp. GM79	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
152	PGPT0000603	PGPT0000603-pipR-NA	Pseudomonas sp. GM79	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
153	PGPT0000604	PGPT0000604-aapB-NA	Pseudomonas sp. GM79	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
154	PGPT0000606	PGPT0000606-aapC-NA	Pseudomonas sp. GM79	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
155	PGPT0000607	PGPT0000607-aapD-NA	Pseudomonas sp. GM79	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
156	PGPT0000608	PGPT0000608-aapE-NA	Pseudomonas sp. GM79	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
157	PGPT0000609	PGPT0000609-aapF-NA	Pseudomonas sp. GM79	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_DEGRADATION
158	PGPT0000612	PGPT0000612-eutH-K04023	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-ETHANOLAMINE_USAGE	N-AQUISITION-ETHANOLAMINE_TRANSPORT
159	PGPT0000615	PGPT0000615-cynS-K01725	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-CYNATE_USAGE	N-AQUISITION-CYNATE_DEGRADATION# PGPT
160	PGPT0000620	PGPT0000620-fmdA|amiE|amiF-K01455	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-FORMAIDE_USAGE	N-AQUISITION-FORMAIDE_USAGE_GENES# PGPT
161	PGPT0000625	PGPT0000625-hao-K10535	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-HYDROXYLAMINE_USAGE	N-AQUISITION-HYDROXYLAMINE_DEGRADATION# PGPT
162	PGPT0000630	PGPT0000630-hcp-K05601	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-HYDROXYLAMINE_USAGE	N-AQUISITION-HYDROXYLAMINE_DEGRADATION# PGPT
163	PGPT0000635	PGPT0000635-gltB-K00265	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
164	PGPT0000640	PGPT0000640-gltD-K00266	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
165	PGPT0000645	PGPT0000645-glnA-K01915	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
166	PGPT0000650	PGPT0000650-glnB|glnY-K04751	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
167	PGPT0000655	PGPT0000655-glnE-K00982	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
168	PGPT0000660	PGPT0000660-glnD-K00990	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
169	PGPT0000665	PGPT0000665-glnH-K10036	Search me on PLaBA-db (KEGG hit)	4	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
170	PGPT0000646	PGPT0000646-glmS|mutS|mamA-K01846	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
171	PGPT0000647	PGPT0000647-glmE|mutE|mamB-K19268	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
172	PGPT0000669	PGPT0000669-mal-K04835	Search me on PLaBA-db (KEGG hit)	1	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM
173	PGPT0000675	PGPT0000675-glnK|glnZ-K04752	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
174	PGPT0000680	PGPT0000680-ntrB|glnL-K07708	Search me on PLaBA-db (KEGG hit)	4	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
175	PGPT0000685	PGPT0000685-ntrC|glnG-K07712	Search me on PLaBA-db (KEGG hit)	4	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
176	PGPT0000690	PGPT0000690-gdhA-K00262	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
177	PGPT0000695	PGPT0000695-gdhA-K00261	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
178	PGPT0000700	PGPT0000700-aspQ|asnA|asnB-K05597	Search me on PLaBA-db (KEGG hit)	4	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMATE|GLUTAMINE_METABOLISM# PGPT
179	PGPT0000670	PGPT0000670-peb1A|glnH-K10039	Search me on PLaBA-db (KEGG hit)	3	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMINE_TRANSPORT# PGPT
180	PGPT0000705	PGPT0000705-peb1B|glnP|glnM-K10040	Search me on PLaBA-db (KEGG hit)	4	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMINE_TRANSPORT# PGPT
181	PGPT0000710	PGPT0000710-peb1C|glnQ-K10041	Search me on PLaBA-db (KEGG hit)	4	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMINE_TRANSPORT# PGPT
182	PGPT0000715	PGPT0000715-bgtA-K17063	Search me on PLaBA-db (KEGG hit)	5	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMINE_TRANSPORT# PGPT
183	PGPT0000720	PGPT0000720-bgtB-K17062	Search me on PLaBA-db (KEGG hit)	5	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMINE_TRANSPORT# PGPT
184	PGPT0000725	PGPT0000725-glnP-K10037	Search me on PLaBA-db (KEGG hit)	2	DIRECT_EFFECTS	BIO-FERTILIZATION	NITROGEN_ACQUISITION	N-AQUISITION-AMMONIUM_ASSIMILATION|USAGE	N-AQUISITION-GLUTAMINE_TRANSPORT# PGPT
